"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
      6038, 1.006431E+02, 2.040000E+00,   46
      6039, 1.006598E+02, 1.970000E+00,   46
      6040, 1.006764E+02, 2.040000E+00,   46
      6041, 1.006931E+02, 2.040000E+00,   46
      6042, 1.007098E+02, 1.970000E+00,   46
      6043, 1.007264E+02, 2.020000E+00,   46
      6044, 1.007431E+02, 2.090000E+00,   46
      6045, 1.007598E+02, 1.970000E+00,   46
      6046, 1.007764E+02, 1.940000E+00,   46
      6047, 1.007931E+02, 2.020000E+00,   46
      6048, 1.008098E+02, 1.940000E+00,   46
      6049, 1.008264E+02, 1.970000E+00,   46
      6050, 1.008431E+02, 1.970000E+00,   46
      6051, 1.008597E+02, 1.970000E+00,   46
      6052, 1.008764E+02, 1.990000E+00,   46
      6053, 1.008931E+02, 1.940000E+00,   46
      6054, 1.009097E+02, 1.890000E+00,   46
      6055, 1.009264E+02, 1.970000E+00,   46
      6056, 1.009431E+02, 2.020000E+00,   46
      6057, 1.009597E+02, 1.940000E+00,   46
      6058, 1.009764E+02, 2.040000E+00,   46
      6059, 1.009931E+02, 2.090000E+00,   46
      6060, 1.010097E+02, 1.940000E+00,   46
      6061, 1.010264E+02, 1.990000E+00,   46
      6062, 1.010431E+02, 2.040000E+00,   46
      6063, 1.010597E+02, 1.970000E+00,   46
      6064, 1.010764E+02, 1.970000E+00,   46
      6065, 1.010930E+02, 2.020000E+00,   46
      6066, 1.011097E+02, 1.970000E+00,   46
      6067, 1.011264E+02, 1.990000E+00,   46
      6068, 1.011430E+02, 1.990000E+00,   46
      6069, 1.011597E+02, 1.920000E+00,   46
      6070, 1.011764E+02, 1.990000E+00,   46
      6071, 1.011930E+02, 2.020000E+00,   46
      6072, 1.012097E+02, 1.970000E+00,   46
      6073, 1.012264E+02, 2.070000E+00,   46
      6074, 1.012430E+02, 2.090000E+00,   46
      6075, 1.012597E+02, 1.920000E+00,   46
      6076, 1.012763E+02, 1.920000E+00,   46
      6077, 1.012930E+02, 1.990000E+00,   46
      6078, 1.013097E+02, 1.890000E+00,   46
      6079, 1.013263E+02, 1.870000E+00,   46
      6080, 1.013430E+02, 1.940000E+00,   46
      6081, 1.013597E+02, 1.890000E+00,   46
      6082, 1.013763E+02, 1.870000E+00,   46
      6083, 1.013930E+02, 1.920000E+00,   46
      6084, 1.014097E+02, 1.890000E+00,   46
      6085, 1.014263E+02, 1.920000E+00,   46
      6086, 1.014430E+02, 1.940000E+00,   46
      6087, 1.014596E+02, 1.790000E+00,   46
      6088, 1.014763E+02, 1.890000E+00,   46
      6089, 1.014930E+02, 1.970000E+00,   46
      6090, 1.015096E+02, 1.870000E+00,   46
      6091, 1.015263E+02, 1.920000E+00,   46
      6092, 1.015430E+02, 1.970000E+00,   46
      6093, 1.015596E+02, 1.840000E+00,   46
      6094, 1.015763E+02, 1.870000E+00,   46
      6095, 1.015930E+02, 1.920000E+00,   46
      6096, 1.016096E+02, 1.840000E+00,   46
      6097, 1.016263E+02, 1.820000E+00,   46
      6098, 1.016430E+02, 1.890000E+00,   46
      6099, 1.016596E+02, 1.870000E+00,   46
      6100, 1.016763E+02, 1.920000E+00,   46
      6101, 1.016929E+02, 1.940000E+00,   46
      6102, 1.017096E+02, 1.840000E+00,   46
      6103, 1.017263E+02, 1.920000E+00,   46
      6104, 1.017429E+02, 1.940000E+00,   46
      6105, 1.017596E+02, 1.890000E+00,   46
      6106, 1.017763E+02, 1.920000E+00,   46
      6107, 1.017929E+02, 1.940000E+00,   46
      6108, 1.018096E+02, 1.840000E+00,   46
      6109, 1.018263E+02, 1.890000E+00,   46
      6110, 1.018429E+02, 1.940000E+00,   46
      6111, 1.018596E+02, 1.840000E+00,   46
      6112, 1.018762E+02, 1.920000E+00,   46
      6113, 1.018929E+02, 1.940000E+00,   46
      6114, 1.019096E+02, 1.870000E+00,   46
      6115, 1.019262E+02, 1.870000E+00,   46
      6116, 1.019429E+02, 1.890000E+00,   46
      6117, 1.019596E+02, 1.870000E+00,   46
      6118, 1.019762E+02, 2.040000E+00,   46
      6119, 1.019929E+02, 2.020000E+00,   46
      6120, 1.020096E+02, 1.790000E+00,   46
      6121, 1.020262E+02, 1.890000E+00,   46
      6122, 1.020429E+02, 1.940000E+00,   46
      6123, 1.020595E+02, 1.870000E+00,   46
      6124, 1.020762E+02, 1.940000E+00,   46
      6125, 1.020929E+02, 1.990000E+00,   46
      6126, 1.021095E+02, 1.840000E+00,   46
      6127, 1.021262E+02, 1.840000E+00,   46
      6128, 1.021429E+02, 1.920000E+00,   46
      6129, 1.021595E+02, 1.790000E+00,   46
      6130, 1.021762E+02, 1.870000E+00,   46
      6131, 1.021929E+02, 1.890000E+00,   46
      6132, 1.022095E+02, 1.870000E+00,   46
      6133, 1.022262E+02, 1.870000E+00,   46
      6134, 1.022429E+02, 1.840000E+00,   46
      6135, 1.022595E+02, 1.820000E+00,   46
      6136, 1.022762E+02, 1.940000E+00,   46
      6137, 1.022928E+02, 1.940000E+00,   46
      6138, 1.023095E+02, 1.820000E+00,   46
      6139, 1.023262E+02, 1.870000E+00,   46
      6140, 1.023428E+02, 1.990000E+00,   46
      6141, 1.023595E+02, 1.870000E+00,   46
      6142, 1.023762E+02, 1.890000E+00,   46
      6143, 1.023928E+02, 1.890000E+00,   46
      6144, 1.024095E+02, 1.820000E+00,   46
      6145, 1.024262E+02, 1.840000E+00,   46
      6146, 1.024428E+02, 1.890000E+00,   46
      6147, 1.024595E+02, 1.840000E+00,   46
      6148, 1.024761E+02, 1.870000E+00,   46
      6149, 1.024928E+02, 1.870000E+00,   46
      6150, 1.025095E+02, 1.840000E+00,   46
      6151, 1.025261E+02, 1.890000E+00,   46
      6152, 1.025428E+02, 1.920000E+00,   46
      6153, 1.025595E+02, 1.870000E+00,   46
      6154, 1.025761E+02, 1.920000E+00,   46
      6155, 1.025928E+02, 1.990000E+00,   46
      6156, 1.026095E+02, 1.990000E+00,   46
      6157, 1.026261E+02, 1.990000E+00,   46
      6158, 1.026428E+02, 2.070000E+00,   46
      6159, 1.026594E+02, 1.970000E+00,   46
      6160, 1.026761E+02, 1.940000E+00,   46
      6161, 1.026928E+02, 1.970000E+00,   46
      6162, 1.027094E+02, 1.840000E+00,   46
      6163, 1.027261E+02, 1.890000E+00,   46
      6164, 1.027428E+02, 1.920000E+00,   46
      6165, 1.027594E+02, 1.890000E+00,   46
      6166, 1.027761E+02, 1.890000E+00,   46
      6167, 1.027928E+02, 1.870000E+00,   46
      6168, 1.028094E+02, 1.840000E+00,   46
      6169, 1.028261E+02, 1.890000E+00,   46
      6170, 1.028428E+02, 1.920000E+00,   46
      6171, 1.028594E+02, 1.820000E+00,   46
      6172, 1.028761E+02, 1.840000E+00,   46
      6173, 1.028927E+02, 1.890000E+00,   46
      6174, 1.029094E+02, 1.790000E+00,   46
      6175, 1.029261E+02, 1.790000E+00,   46
      6176, 1.029427E+02, 1.820000E+00,   46
      6177, 1.029594E+02, 1.740000E+00,   46
      6178, 1.029761E+02, 1.740000E+00,   46
      6179, 1.029927E+02, 1.820000E+00,   46
      6180, 1.030094E+02, 1.740000E+00,   46
      6181, 1.030261E+02, 1.740000E+00,   46
      6182, 1.030427E+02, 1.790000E+00,   46
      6183, 1.030594E+02, 1.740000E+00,   46
      6184, 1.030760E+02, 1.790000E+00,   46
      6185, 1.030927E+02, 1.790000E+00,   46
      6186, 1.031094E+02, 1.690000E+00,   46
      6187, 1.031260E+02, 1.770000E+00,   46
      6188, 1.031427E+02, 1.820000E+00,   46
      6189, 1.031594E+02, 1.690000E+00,   46
      6190, 1.031760E+02, 1.720000E+00,   46
      6191, 1.031927E+02, 1.840000E+00,   46
      6192, 1.032094E+02, 1.720000E+00,   46
      6193, 1.032260E+02, 1.740000E+00,   46
      6194, 1.032427E+02, 1.820000E+00,   46
      6195, 1.032593E+02, 1.770000E+00,   46
      6196, 1.032760E+02, 1.740000E+00,   46
      6197, 1.032927E+02, 1.740000E+00,   46
      6198, 1.033093E+02, 1.690000E+00,   46
      6199, 1.033260E+02, 1.740000E+00,   46
      6200, 1.033427E+02, 1.770000E+00,   46
      6201, 1.033593E+02, 1.740000E+00,   46
      6202, 1.033760E+02, 1.790000E+00,   46
      6203, 1.033927E+02, 1.790000E+00,   46
      6204, 1.034093E+02, 1.720000E+00,   46
      6205, 1.034260E+02, 1.820000E+00,   46
      6206, 1.034426E+02, 1.920000E+00,   46
      6207, 1.034593E+02, 1.790000E+00,   46
      6208, 1.034760E+02, 1.770000E+00,   46
      6209, 1.034926E+02, 1.820000E+00,   46
      6210, 1.035093E+02, 1.770000E+00,   46
      6211, 1.035260E+02, 1.770000E+00,   46
      6212, 1.035426E+02, 1.870000E+00,   46
      6213, 1.035593E+02, 1.790000E+00,   46
      6214, 1.035760E+02, 1.840000E+00,   46
      6215, 1.035926E+02, 1.820000E+00,   46
      6216, 1.036093E+02, 1.740000E+00,   46
      6217, 1.036260E+02, 1.770000E+00,   46
      6218, 1.036426E+02, 1.840000E+00,   46
      6219, 1.036593E+02, 1.720000E+00,   46
      6220, 1.036759E+02, 1.770000E+00,   46
      6221, 1.036926E+02, 1.840000E+00,   46
      6222, 1.037093E+02, 1.740000E+00,   46
      6223, 1.037259E+02, 1.790000E+00,   46
      6224, 1.037426E+02, 1.870000E+00,   46
      6225, 1.037593E+02, 1.820000E+00,   46
      6226, 1.037759E+02, 1.870000E+00,   46
      6227, 1.037926E+02, 1.890000E+00,   46
      6228, 1.038092E+02, 1.870000E+00,   46
      6229, 1.038259E+02, 1.870000E+00,   46
      6230, 1.038426E+02, 1.870000E+00,   46
      6231, 1.038592E+02, 1.770000E+00,   46
      6232, 1.038759E+02, 1.770000E+00,   46
      6233, 1.038926E+02, 1.770000E+00,   46
      6234, 1.039092E+02, 1.690000E+00,   46
      6235, 1.039259E+02, 1.740000E+00,   46
      6236, 1.039426E+02, 1.820000E+00,   46
      6237, 1.039592E+02, 1.740000E+00,   46
      6238, 1.039759E+02, 1.740000E+00,   46
      6239, 1.039926E+02, 1.820000E+00,   46
      6240, 1.040092E+02, 1.770000E+00,   46
      6241, 1.040259E+02, 1.820000E+00,   46
      6242, 1.040425E+02, 1.890000E+00,   46
      6243, 1.040592E+02, 1.840000E+00,   46
      6244, 1.040759E+02, 1.870000E+00,   46
      6245, 1.040925E+02, 1.970000E+00,   46
      6246, 1.041092E+02, 1.920000E+00,   46
      6247, 1.041259E+02, 1.890000E+00,   46
      6248, 1.041425E+02, 1.970000E+00,   46
      6249, 1.041592E+02, 1.890000E+00,   46
      6250, 1.041759E+02, 1.970000E+00,   46
      6251, 1.041925E+02, 1.970000E+00,   46
      6252, 1.042092E+02, 1.820000E+00,   46
      6253, 1.042259E+02, 1.890000E+00,   46
      6254, 1.042425E+02, 1.940000E+00,   46
      6255, 1.042592E+02, 1.790000E+00,   46
      6256, 1.042758E+02, 1.840000E+00,   46
      6257, 1.042925E+02, 2.020000E+00,   46
      6258, 1.043092E+02, 1.990000E+00,   46
      6259, 1.043258E+02, 1.970000E+00,   46
      6260, 1.043425E+02, 2.020000E+00,   46
      6261, 1.043592E+02, 1.970000E+00,   46
      6262, 1.043758E+02, 1.990000E+00,   46
      6263, 1.043925E+02, 2.040000E+00,   46
      6264, 1.044091E+02, 1.940000E+00,   46
      6265, 1.044258E+02, 1.970000E+00,   46
      6266, 1.044425E+02, 1.920000E+00,   46
      6267, 1.044591E+02, 1.820000E+00,   46
      6268, 1.044758E+02, 1.820000E+00,   46
      6269, 1.044925E+02, 1.840000E+00,   46
      6270, 1.045091E+02, 1.770000E+00,   46
      6271, 1.045258E+02, 1.770000E+00,   46
      6272, 1.045425E+02, 1.890000E+00,   46
      6273, 1.045591E+02, 1.870000E+00,   46
      6274, 1.045758E+02, 1.840000E+00,   46
      6275, 1.045925E+02, 1.920000E+00,   46
      6276, 1.046091E+02, 1.840000E+00,   46
      6277, 1.046258E+02, 1.890000E+00,   46
      6278, 1.046424E+02, 1.920000E+00,   46
      6279, 1.046591E+02, 1.870000E+00,   46
      6280, 1.046758E+02, 1.890000E+00,   46
      6281, 1.046924E+02, 1.890000E+00,   46
      6282, 1.047091E+02, 1.840000E+00,   46
      6283, 1.047258E+02, 1.890000E+00,   46
      6284, 1.047424E+02, 1.890000E+00,   46
      6285, 1.047591E+02, 1.790000E+00,   46
      6286, 1.047758E+02, 1.890000E+00,   46
      6287, 1.047924E+02, 1.990000E+00,   46
      6288, 1.048091E+02, 1.820000E+00,   46
      6289, 1.048258E+02, 1.870000E+00,   46
      6290, 1.048424E+02, 1.940000E+00,   46
      6291, 1.048591E+02, 1.940000E+00,   46
      6292, 1.048757E+02, 1.940000E+00,   46
      6293, 1.048924E+02, 2.020000E+00,   46
      6294, 1.049091E+02, 1.990000E+00,   46
      6295, 1.049257E+02, 2.040000E+00,   46
      6296, 1.049424E+02, 2.070000E+00,   46
      6297, 1.049591E+02, 2.020000E+00,   46
      6298, 1.049757E+02, 1.990000E+00,   46
      6299, 1.049924E+02, 2.020000E+00,   46
      6300, 1.050090E+02, 1.890000E+00,   46
      6301, 1.050257E+02, 1.940000E+00,   46
      6302, 1.050424E+02, 1.990000E+00,   46
      6303, 1.050590E+02, 1.840000E+00,   46
      6304, 1.050757E+02, 1.870000E+00,   46
      6305, 1.050924E+02, 1.940000E+00,   46
      6306, 1.051090E+02, 1.820000E+00,   46
      6307, 1.051257E+02, 1.870000E+00,   46
      6308, 1.051424E+02, 2.020000E+00,   46
      6309, 1.051590E+02, 1.990000E+00,   46
      6310, 1.051757E+02, 1.990000E+00,   46
      6311, 1.051924E+02, 2.040000E+00,   46
      6312, 1.052090E+02, 1.990000E+00,   46
      6313, 1.052257E+02, 2.070000E+00,   46
      6314, 1.052423E+02, 2.070000E+00,   46
      6315, 1.052590E+02, 1.920000E+00,   46
      6316, 1.052757E+02, 1.920000E+00,   46
      6317, 1.052923E+02, 1.970000E+00,   46
      6318, 1.053090E+02, 1.870000E+00,   46
      6319, 1.053257E+02, 1.940000E+00,   46
      6320, 1.053423E+02, 1.990000E+00,   46
      6321, 1.053590E+02, 1.890000E+00,   46
      6322, 1.053757E+02, 1.890000E+00,   46
      6323, 1.053923E+02, 1.990000E+00,   46
      6324, 1.054090E+02, 1.920000E+00,   46
      6325, 1.054257E+02, 1.890000E+00,   46
      6326, 1.054423E+02, 1.940000E+00,   46
      6327, 1.054590E+02, 1.920000E+00,   46
      6328, 1.054756E+02, 1.990000E+00,   46
      6329, 1.054923E+02, 2.020000E+00,   46
      6330, 1.055090E+02, 1.890000E+00,   46
      6331, 1.055256E+02, 1.940000E+00,   46
      6332, 1.055423E+02, 1.990000E+00,   46
      6333, 1.055590E+02, 1.940000E+00,   46
      6334, 1.055756E+02, 1.940000E+00,   46
      6335, 1.055923E+02, 2.020000E+00,   46
      6336, 1.056089E+02, 1.920000E+00,   46
      6337, 1.056256E+02, 1.920000E+00,   46
      6338, 1.056423E+02, 2.020000E+00,   46
      6339, 1.056589E+02, 1.990000E+00,   46
      6340, 1.056756E+02, 2.020000E+00,   46
      6341, 1.056923E+02, 2.090000E+00,   46
      6342, 1.057089E+02, 1.990000E+00,   46
      6343, 1.057256E+02, 1.990000E+00,   46
      6344, 1.057423E+02, 2.070000E+00,   46
      6345, 1.057589E+02, 2.070000E+00,   46
      6346, 1.057756E+02, 2.190000E+00,   46
      6347, 1.057923E+02, 2.190000E+00,   46
      6348, 1.058089E+02, 2.070000E+00,   46
      6349, 1.058256E+02, 2.040000E+00,   46
      6350, 1.058422E+02, 2.020000E+00,   46
      6351, 1.058589E+02, 1.870000E+00,   46
      6352, 1.058756E+02, 1.990000E+00,   46
      6353, 1.058922E+02, 2.020000E+00,   46
      6354, 1.059089E+02, 1.970000E+00,   46
      6355, 1.059256E+02, 1.940000E+00,   46
      6356, 1.059422E+02, 1.970000E+00,   46
      6357, 1.059589E+02, 1.870000E+00,   46
      6358, 1.059756E+02, 1.920000E+00,   46
      6359, 1.059922E+02, 1.970000E+00,   46
      6360, 1.060089E+02, 1.940000E+00,   46
      6361, 1.060256E+02, 1.990000E+00,   46
      6362, 1.060422E+02, 2.020000E+00,   46
      6363, 1.060589E+02, 1.970000E+00,   46
      6364, 1.060755E+02, 2.040000E+00,   46
      6365, 1.060922E+02, 2.090000E+00,   46
      6366, 1.061089E+02, 1.920000E+00,   46
      6367, 1.061255E+02, 1.970000E+00,   46
      6368, 1.061422E+02, 2.070000E+00,   46
      6369, 1.061589E+02, 1.970000E+00,   46
      6370, 1.061755E+02, 1.970000E+00,   46
      6371, 1.061922E+02, 2.020000E+00,   46
      6372, 1.062088E+02, 1.920000E+00,   46
      6373, 1.062255E+02, 1.870000E+00,   46
      6374, 1.062422E+02, 1.920000E+00,   46
      6375, 1.062588E+02, 1.920000E+00,   46
      6376, 1.062755E+02, 1.940000E+00,   46
      6377, 1.062922E+02, 1.970000E+00,   46
      6378, 1.063088E+02, 1.890000E+00,   46
      6379, 1.063255E+02, 1.970000E+00,   46
      6380, 1.063422E+02, 2.020000E+00,   46
      6381, 1.063588E+02, 1.920000E+00,   46
      6382, 1.063755E+02, 1.970000E+00,   46
      6383, 1.063922E+02, 2.090000E+00,   46
      6384, 1.064088E+02, 1.990000E+00,   46
      6385, 1.064255E+02, 1.970000E+00,   46
      6386, 1.064421E+02, 2.040000E+00,   46
      6387, 1.064588E+02, 1.920000E+00,   46
      6388, 1.064755E+02, 1.940000E+00,   46
      6389, 1.064921E+02, 2.040000E+00,   46
      6390, 1.065088E+02, 1.990000E+00,   46
      6391, 1.065255E+02, 1.990000E+00,   46
      6392, 1.065421E+02, 1.990000E+00,   46
      6393, 1.065588E+02, 1.940000E+00,   46
      6394, 1.065755E+02, 1.970000E+00,   46
      6395, 1.065921E+02, 1.990000E+00,   46
      6396, 1.066088E+02, 1.920000E+00,   46
      6397, 1.066255E+02, 1.990000E+00,   46
      6398, 1.066421E+02, 2.120000E+00,   46
      6399, 1.066588E+02, 2.040000E+00,   46
      6400, 1.066754E+02, 2.040000E+00,   46
      6401, 1.066921E+02, 2.090000E+00,   46
      6402, 1.067088E+02, 1.940000E+00,   46
      6403, 1.067254E+02, 1.940000E+00,   46
      6404, 1.067421E+02, 1.990000E+00,   46
      6405, 1.067588E+02, 1.920000E+00,   46
      6406, 1.067755E+02, 1.870000E+00,   46
      6407, 1.067921E+02, 1.940000E+00,   46
      6408, 1.068088E+02, 1.890000E+00,   46
      6409, 1.068255E+02, 1.970000E+00,   46
      6410, 1.068421E+02, 1.940000E+00,   46
      6411, 1.068588E+02, 1.920000E+00,   46
      6412, 1.068755E+02, 2.040000E+00,   46
      6413, 1.068922E+02, 2.120000E+00,   46
      6414, 1.069088E+02, 1.990000E+00,   46
      6415, 1.069255E+02, 2.020000E+00,   46
      6416, 1.069422E+02, 2.120000E+00,   46
      6417, 1.069588E+02, 1.940000E+00,   46
      6418, 1.069755E+02, 1.970000E+00,   46
      6419, 1.069922E+02, 2.090000E+00,   46
      6420, 1.070088E+02, 2.020000E+00,   46
      6421, 1.070255E+02, 1.940000E+00,   46
      6422, 1.070422E+02, 1.940000E+00,   46
      6423, 1.070589E+02, 1.890000E+00,   46
      6424, 1.070755E+02, 1.920000E+00,   46
      6425, 1.070922E+02, 1.920000E+00,   46
      6426, 1.071089E+02, 1.890000E+00,   46
      6427, 1.071255E+02, 1.970000E+00,   46
      6428, 1.071422E+02, 1.990000E+00,   46
      6429, 1.071589E+02, 1.890000E+00,   46
      6430, 1.071755E+02, 1.990000E+00,   46
      6431, 1.071922E+02, 2.090000E+00,   46
      6432, 1.072089E+02, 1.990000E+00,   46
      6433, 1.072256E+02, 2.040000E+00,   46
      6434, 1.072422E+02, 2.090000E+00,   46
      6435, 1.072589E+02, 2.070000E+00,   46
      6436, 1.072756E+02, 2.070000E+00,   46
      6437, 1.072922E+02, 2.120000E+00,   46
      6438, 1.073089E+02, 1.970000E+00,   46
      6439, 1.073256E+02, 1.920000E+00,   46
      6440, 1.073422E+02, 1.990000E+00,   46
      6441, 1.073589E+02, 1.990000E+00,   46
      6442, 1.073756E+02, 1.990000E+00,   46
      6443, 1.073923E+02, 2.020000E+00,   46
      6444, 1.074089E+02, 1.970000E+00,   46
      6445, 1.074256E+02, 1.990000E+00,   46
      6446, 1.074423E+02, 2.070000E+00,   46
      6447, 1.074589E+02, 1.940000E+00,   46
      6448, 1.074756E+02, 2.090000E+00,   46
      6449, 1.074923E+02, 2.220000E+00,   46
      6450, 1.075089E+02, 2.070000E+00,   46
      6451, 1.075256E+02, 2.020000E+00,   46
      6452, 1.075423E+02, 2.090000E+00,   46
      6453, 1.075590E+02, 2.040000E+00,   46
      6454, 1.075756E+02, 1.990000E+00,   46
      6455, 1.075923E+02, 2.090000E+00,   46
      6456, 1.076090E+02, 2.090000E+00,   46
      6457, 1.076256E+02, 2.070000E+00,   46
      6458, 1.076423E+02, 2.070000E+00,   46
